timestamp_local,timestamp_utc,BG_long_ct_per_kWh,BG_short_ct_per_kWh,source_file
2024-01-03 01:00:00+01:00,2024-01-03 00:00:00+00:00,-2.07,3.04,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 01:15:00+01:00,2024-01-03 00:15:00+00:00,-2.71,2.22,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 01:30:00+01:00,2024-01-03 00:30:00+00:00,-3.32,2.22,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 01:45:00+01:00,2024-01-03 00:45:00+00:00,-2.02,3.04,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 02:00:00+01:00,2024-01-03 01:00:00+00:00,-1.93,2.43,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 02:15:00+01:00,2024-01-03 01:15:00+00:00,-1.91,2.41,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 02:30:00+01:00,2024-01-03 01:30:00+00:00,-2.91,1.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 02:45:00+01:00,2024-01-03 01:45:00+00:00,-5.63,1.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 03:00:00+01:00,2024-01-03 02:00:00+00:00,-3.26,2.42,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 03:15:00+01:00,2024-01-03 02:15:00+00:00,-3.75,1.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 03:30:00+01:00,2024-01-03 02:30:00+00:00,-3.76,1.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 03:45:00+01:00,2024-01-03 02:45:00+00:00,-4.29,1.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 04:00:00+01:00,2024-01-03 03:00:00+00:00,-3.99,1.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 04:15:00+01:00,2024-01-03 03:15:00+00:00,-4.0,1.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 04:30:00+01:00,2024-01-03 03:30:00+00:00,-3.99,2.65,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 04:45:00+01:00,2024-01-03 03:45:00+00:00,-3.99,1.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 05:00:00+01:00,2024-01-03 04:00:00+00:00,-6.09,4.42,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 05:15:00+01:00,2024-01-03 04:15:00+00:00,-3.33,3.15,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 05:30:00+01:00,2024-01-03 04:30:00+00:00,-3.34,4.45,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 05:45:00+01:00,2024-01-03 04:45:00+00:00,-3.34,5.51,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 06:00:00+01:00,2024-01-03 05:00:00+00:00,-11.14,6.26,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 06:15:00+01:00,2024-01-03 05:15:00+00:00,-1.43,9.31,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 06:30:00+01:00,2024-01-03 05:30:00+00:00,1.96,9.24,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 06:45:00+01:00,2024-01-03 05:45:00+00:00,2.85,9.23,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 07:00:00+01:00,2024-01-03 06:00:00+00:00,-7.96,7.15,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 07:15:00+01:00,2024-01-03 06:15:00+00:00,1.99,10.53,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 07:30:00+01:00,2024-01-03 06:30:00+00:00,3.06,10.81,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 07:45:00+01:00,2024-01-03 06:45:00+00:00,3.11,11.42,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 08:00:00+01:00,2024-01-03 07:00:00+00:00,2.79,10.81,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 08:15:00+01:00,2024-01-03 07:15:00+00:00,3.5,10.9,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 08:30:00+01:00,2024-01-03 07:30:00+00:00,3.5,11.17,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 08:45:00+01:00,2024-01-03 07:45:00+00:00,3.5,11.63,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 09:00:00+01:00,2024-01-03 08:00:00+00:00,3.8,11.06,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 09:15:00+01:00,2024-01-03 08:15:00+00:00,3.79,10.91,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 09:30:00+01:00,2024-01-03 08:30:00+00:00,3.57,11.02,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 09:45:00+01:00,2024-01-03 08:45:00+00:00,-0.41,7.47,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 10:00:00+01:00,2024-01-03 09:00:00+00:00,0.08,10.56,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 10:15:00+01:00,2024-01-03 09:15:00+00:00,-0.87,10.15,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 10:30:00+01:00,2024-01-03 09:30:00+00:00,-2.56,7.0,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 10:45:00+01:00,2024-01-03 09:45:00+00:00,-11.37,7.0,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 11:00:00+01:00,2024-01-03 10:00:00+00:00,-3.74,10.34,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 11:15:00+01:00,2024-01-03 10:15:00+00:00,2.75,9.89,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 11:30:00+01:00,2024-01-03 10:30:00+00:00,2.55,6.73,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 11:45:00+01:00,2024-01-03 10:45:00+00:00,3.55,10.02,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 12:00:00+01:00,2024-01-03 11:00:00+00:00,4.04,11.85,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 12:15:00+01:00,2024-01-03 11:15:00+00:00,3.91,11.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 12:30:00+01:00,2024-01-03 11:30:00+00:00,3.7,10.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 12:45:00+01:00,2024-01-03 11:45:00+00:00,1.8,10.48,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 13:00:00+01:00,2024-01-03 12:00:00+00:00,1.94,11.39,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 13:15:00+01:00,2024-01-03 12:15:00+00:00,3.67,11.34,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 13:30:00+01:00,2024-01-03 12:30:00+00:00,3.36,11.2,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 13:45:00+01:00,2024-01-03 12:45:00+00:00,1.9,11.2,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 14:00:00+01:00,2024-01-03 13:00:00+00:00,3.62,12.43,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 14:15:00+01:00,2024-01-03 13:15:00+00:00,3.6,12.68,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 14:30:00+01:00,2024-01-03 13:30:00+00:00,3.59,14.03,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 14:45:00+01:00,2024-01-03 13:45:00+00:00,3.6,14.03,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 15:00:00+01:00,2024-01-03 14:00:00+00:00,4.73,13.26,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 15:15:00+01:00,2024-01-03 14:15:00+00:00,4.73,13.86,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 15:30:00+01:00,2024-01-03 14:30:00+00:00,4.73,15.88,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 15:45:00+01:00,2024-01-03 14:45:00+00:00,4.83,14.64,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 16:00:00+01:00,2024-01-03 15:00:00+00:00,5.0,13.01,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 16:15:00+01:00,2024-01-03 15:15:00+00:00,5.3,12.91,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 16:30:00+01:00,2024-01-03 15:30:00+00:00,5.32,15.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 16:45:00+01:00,2024-01-03 15:45:00+00:00,5.82,16.8,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 17:00:00+01:00,2024-01-03 16:00:00+00:00,5.69,11.69,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 17:15:00+01:00,2024-01-03 16:15:00+00:00,5.83,11.58,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 17:30:00+01:00,2024-01-03 16:30:00+00:00,5.93,13.29,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 17:45:00+01:00,2024-01-03 16:45:00+00:00,5.87,15.38,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 18:00:00+01:00,2024-01-03 17:00:00+00:00,6.07,11.65,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 18:15:00+01:00,2024-01-03 17:15:00+00:00,6.16,11.58,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 18:30:00+01:00,2024-01-03 17:30:00+00:00,5.58,11.56,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 18:45:00+01:00,2024-01-03 17:45:00+00:00,5.78,11.67,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 19:00:00+01:00,2024-01-03 18:00:00+00:00,5.95,12.03,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 19:15:00+01:00,2024-01-03 18:15:00+00:00,5.9,12.16,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 19:30:00+01:00,2024-01-03 18:30:00+00:00,5.62,11.71,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 19:45:00+01:00,2024-01-03 18:45:00+00:00,5.9,11.6,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 20:00:00+01:00,2024-01-03 19:00:00+00:00,5.59,15.82,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 20:15:00+01:00,2024-01-03 19:15:00+00:00,5.24,13.36,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 20:30:00+01:00,2024-01-03 19:30:00+00:00,4.21,11.54,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 20:45:00+01:00,2024-01-03 19:45:00+00:00,-0.3,9.65,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 21:00:00+01:00,2024-01-03 20:00:00+00:00,2.03,11.67,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 21:15:00+01:00,2024-01-03 20:15:00+00:00,4.16,13.06,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 21:30:00+01:00,2024-01-03 20:30:00+00:00,4.01,11.92,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 21:45:00+01:00,2024-01-03 20:45:00+00:00,0.77,11.71,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 22:00:00+01:00,2024-01-03 21:00:00+00:00,3.93,12.3,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 22:15:00+01:00,2024-01-03 21:15:00+00:00,3.01,12.42,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 22:30:00+01:00,2024-01-03 21:30:00+00:00,3.06,11.56,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 22:45:00+01:00,2024-01-03 21:45:00+00:00,-3.18,7.78,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 23:00:00+01:00,2024-01-03 22:00:00+00:00,2.24,11.16,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 23:15:00+01:00,2024-01-03 22:15:00+00:00,0.81,11.84,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 23:30:00+01:00,2024-01-03 22:30:00+00:00,-1.07,11.41,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-03 23:45:00+01:00,2024-01-03 22:45:00+00:00,-5.28,6.42,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 00:00:00+01:00,2024-01-03 23:00:00+00:00,1.88,15.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 00:15:00+01:00,2024-01-03 23:15:00+00:00,2.96,15.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 00:30:00+01:00,2024-01-03 23:30:00+00:00,-0.28,9.37,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 00:45:00+01:00,2024-01-03 23:45:00+00:00,-4.46,7.87,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 01:00:00+01:00,2024-01-04 00:00:00+00:00,0.22,7.87,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 01:15:00+01:00,2024-01-04 00:15:00+00:00,1.27,7.87,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 01:30:00+01:00,2024-01-04 00:30:00+00:00,1.74,7.64,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 01:45:00+01:00,2024-01-04 00:45:00+00:00,0.85,7.29,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 02:00:00+01:00,2024-01-04 01:00:00+00:00,1.27,6.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 02:15:00+01:00,2024-01-04 01:15:00+00:00,-0.46,6.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 02:30:00+01:00,2024-01-04 01:30:00+00:00,0.29,6.46,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 02:45:00+01:00,2024-01-04 01:45:00+00:00,-1.08,6.46,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 03:00:00+01:00,2024-01-04 02:00:00+00:00,0.71,6.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 03:15:00+01:00,2024-01-04 02:15:00+00:00,-1.0,6.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 03:30:00+01:00,2024-01-04 02:30:00+00:00,-0.29,5.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 03:45:00+01:00,2024-01-04 02:45:00+00:00,-2.15,3.86,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 04:00:00+01:00,2024-01-04 03:00:00+00:00,0.1,6.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 04:15:00+01:00,2024-01-04 03:15:00+00:00,-1.16,5.93,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 04:30:00+01:00,2024-01-04 03:30:00+00:00,-1.34,6.1,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 04:45:00+01:00,2024-01-04 03:45:00+00:00,-4.04,7.5,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 05:00:00+01:00,2024-01-04 04:00:00+00:00,-0.35,9.57,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 05:15:00+01:00,2024-01-04 04:15:00+00:00,-0.36,10.04,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 05:30:00+01:00,2024-01-04 04:30:00+00:00,-0.35,11.94,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 05:45:00+01:00,2024-01-04 04:45:00+00:00,4.49,12.23,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 06:00:00+01:00,2024-01-04 05:00:00+00:00,0.97,12.36,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 06:15:00+01:00,2024-01-04 05:15:00+00:00,3.69,12.29,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 06:30:00+01:00,2024-01-04 05:30:00+00:00,4.05,12.33,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 06:45:00+01:00,2024-01-04 05:45:00+00:00,4.97,12.51,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 07:00:00+01:00,2024-01-04 06:00:00+00:00,-21.62,9.81,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 07:15:00+01:00,2024-01-04 06:15:00+00:00,-2.04,9.81,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 07:30:00+01:00,2024-01-04 06:30:00+00:00,4.57,12.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 07:45:00+01:00,2024-01-04 06:45:00+00:00,6.17,12.87,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 08:00:00+01:00,2024-01-04 07:00:00+00:00,4.86,13.02,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 08:15:00+01:00,2024-01-04 07:15:00+00:00,5.31,13.28,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 08:30:00+01:00,2024-01-04 07:30:00+00:00,5.31,14.29,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 08:45:00+01:00,2024-01-04 07:45:00+00:00,5.31,14.27,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 09:00:00+01:00,2024-01-04 08:00:00+00:00,6.93,16.27,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 09:15:00+01:00,2024-01-04 08:15:00+00:00,6.89,15.35,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 09:30:00+01:00,2024-01-04 08:30:00+00:00,7.06,12.77,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 09:45:00+01:00,2024-01-04 08:45:00+00:00,6.94,12.71,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 10:00:00+01:00,2024-01-04 09:00:00+00:00,6.67,17.13,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 10:15:00+01:00,2024-01-04 09:15:00+00:00,7.79,17.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 10:30:00+01:00,2024-01-04 09:30:00+00:00,6.69,13.88,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 10:45:00+01:00,2024-01-04 09:45:00+00:00,5.47,13.14,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 11:00:00+01:00,2024-01-04 10:00:00+00:00,6.44,13.2,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 11:15:00+01:00,2024-01-04 10:15:00+00:00,5.03,12.83,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 11:30:00+01:00,2024-01-04 10:30:00+00:00,5.8,12.69,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 11:45:00+01:00,2024-01-04 10:45:00+00:00,2.79,12.66,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 12:00:00+01:00,2024-01-04 11:00:00+00:00,3.25,13.49,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 12:15:00+01:00,2024-01-04 11:15:00+00:00,4.83,12.69,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 12:30:00+01:00,2024-01-04 11:30:00+00:00,2.81,10.07,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 12:45:00+01:00,2024-01-04 11:45:00+00:00,-9.67,10.07,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 13:00:00+01:00,2024-01-04 12:00:00+00:00,-2.62,14.76,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 13:15:00+01:00,2024-01-04 12:15:00+00:00,6.31,12.79,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 13:30:00+01:00,2024-01-04 12:30:00+00:00,6.47,12.71,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 13:45:00+01:00,2024-01-04 12:45:00+00:00,6.25,12.77,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 14:00:00+01:00,2024-01-04 13:00:00+00:00,6.53,12.81,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 14:15:00+01:00,2024-01-04 13:15:00+00:00,6.39,12.68,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 14:30:00+01:00,2024-01-04 13:30:00+00:00,6.53,12.86,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 14:45:00+01:00,2024-01-04 13:45:00+00:00,6.54,12.86,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 15:00:00+01:00,2024-01-04 14:00:00+00:00,5.93,12.97,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 15:15:00+01:00,2024-01-04 14:15:00+00:00,6.12,12.97,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 15:30:00+01:00,2024-01-04 14:30:00+00:00,7.03,17.15,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 15:45:00+01:00,2024-01-04 14:45:00+00:00,6.71,17.16,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 16:00:00+01:00,2024-01-04 15:00:00+00:00,4.56,13.19,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 16:15:00+01:00,2024-01-04 15:15:00+00:00,7.57,13.39,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 16:30:00+01:00,2024-01-04 15:30:00+00:00,7.58,16.22,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 16:45:00+01:00,2024-01-04 15:45:00+00:00,8.99,17.59,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 17:00:00+01:00,2024-01-04 16:00:00+00:00,7.27,16.61,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 17:15:00+01:00,2024-01-04 16:15:00+00:00,9.28,17.23,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 17:30:00+01:00,2024-01-04 16:30:00+00:00,9.28,18.38,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 17:45:00+01:00,2024-01-04 16:45:00+00:00,9.28,19.94,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 18:00:00+01:00,2024-01-04 17:00:00+00:00,9.37,17.31,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 18:15:00+01:00,2024-01-04 17:15:00+00:00,7.43,15.21,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 18:30:00+01:00,2024-01-04 17:30:00+00:00,7.52,14.05,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 18:45:00+01:00,2024-01-04 17:45:00+00:00,7.64,16.63,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 19:00:00+01:00,2024-01-04 18:00:00+00:00,7.64,20.15,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 19:15:00+01:00,2024-01-04 18:15:00+00:00,7.36,18.9,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 19:30:00+01:00,2024-01-04 18:30:00+00:00,7.28,13.61,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 19:45:00+01:00,2024-01-04 18:45:00+00:00,5.94,13.54,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 20:00:00+01:00,2024-01-04 19:00:00+00:00,7.23,19.5,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 20:15:00+01:00,2024-01-04 19:15:00+00:00,7.43,17.65,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 20:30:00+01:00,2024-01-04 19:30:00+00:00,7.38,14.47,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 20:45:00+01:00,2024-01-04 19:45:00+00:00,4.15,12.71,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 21:00:00+01:00,2024-01-04 20:00:00+00:00,6.59,19.0,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 21:15:00+01:00,2024-01-04 20:15:00+00:00,7.19,18.97,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 21:30:00+01:00,2024-01-04 20:30:00+00:00,6.54,14.59,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 21:45:00+01:00,2024-01-04 20:45:00+00:00,2.84,12.7,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 22:00:00+01:00,2024-01-04 21:00:00+00:00,4.41,19.22,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 22:15:00+01:00,2024-01-04 21:15:00+00:00,6.72,18.76,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 22:30:00+01:00,2024-01-04 21:30:00+00:00,6.88,16.76,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 22:45:00+01:00,2024-01-04 21:45:00+00:00,6.27,13.59,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 23:00:00+01:00,2024-01-04 22:00:00+00:00,7.47,18.89,swissgrid-prices-for-balance-energy_240101-240201.xlsx
2024-01-04 23:15:00+01:00,2024-01-04 22:15:00+00:00,6.54,16.32,swissgrid-prices-for-balance-energy_240101-240201.xlsx
